id,text,label,Translated
1233,எல்லோரும் மனிதர்களே இதே மாதிரி அவிங்க அவிங்க ஊருல தமிழனா கேவலமா  காட்டுமிராண்டி அது இதுன்னு பேசணும் அப்பத்தான் உனக்கு புத்தி வரும் இந்தியா ஒரு  நாடாக இருக்க வேண்டும் இந்தியாவில் வடக்கு தெற்கு என்று நவீன பிரிவினை பேசவேண்டாம்,0,"All human beings are similar to Avinka Urula Tamilnu Kavalama Kavalama, it is the most intelligent country to you."
7535,வடகலை தென்கலை இது வேதத்தில் தெளிவாக குறிப்பிட்டிருக்கிறது வடகலை என்பது நாய் 🐕 பி தின்பவர்கள் தென்கலை என்பது மனித😊பி தின்பவர்கள் என்று சமஸ்கிருதத்தில் எழுதி உள்ளது 11:05,1,Vadakkalai Tenkalai is clearly mentioned in the Veda.
5638,எல்லாம் அரசியல் தமிழ் நாடு தொழில் துறையில் முன்னேறி விடும் என்ற காரணத்தால்தான் வட மாநிலத்தை. திரும்ப பெறுவது.இதில்  புது உள்ளது,0,The northern state is due to the fact that everything will advance in the industry of Tamil Nadu. Getting back.This is new in this
7726,stating facts doesn't make me a casteist..nool or bramin I am just identifying the set of PPL who are in nature casteist..not coz they were born into it but still holds that ideology...so pls grow up..,0,stating facts doesn't make me a casteist..nool or bramin I am just identifying the set of PPL who are in nature casteist..not coz they were born into it but still holds that ideology...so pls grow up..
4544,Appo naga kadai settu  hindi heroine ellame vadankan  thaney avangala eppdi allow panranga,1,Appo Naga Kadai Settu Hindi Heroine Ellame Vadankan Thaney Avangala Eppdi Allow Panranga
702,20 30 வருஷம் முன்னாடி taxi காரன் கூட கோழிவட ஏரியால வரமாட்டான் இப்ப கூட ஒரு சில taxi காரன் வரமாட்டான்,0,20 30 years ago Taxi Coron will not come to the lake.
1302, @shadowboy7218  vaanga.. 5 1/5 urine test eduthutingala... Epdi brother kandupuduchinga....,0,@Shadowboy7218 Vaanga .. 5 1/5 Urine Test Eduthutingala ... EPDI Brother Kandupuduchinga ....
1478,சூப்பர் கும்பகோணம்,0,Super kumbakal angle
4443,Vanthanga velai partha ok...but y did they give ration card to them....1crore vadakkans means..one crore ration card means...if they giv freebies from tamil ppl money like grinder mixie...freebies one crore will goto one crore vadakkans....also they dont pay incometax...so its tamil ppl money,1,Vanthanga velai partha ok...but y did they give ration card to them....1crore vadakkans means..one crore ration card means...if they giv freebies from tamil ppl money like grinder mixie...freebies one crore will goto one crore vadakkans....also they dont pay incometax...so its tamil ppl money
4560,திருப்பூர்- வடக்கன்பூர் என்று பெயர் மாற்றப்படும்?,1,Tirupur-Vadakkanpur will be renamed?
2357,We want tamil army and must should join all our tamil brothers & sister's who interest for fighting against North Indian & srilanga,0,We want tamil army and must should join all our tamil brothers & sister's who interest for fighting against North Indian & srilanga
4805,intha generations peoples ku chinna vaysula sugar blood pressure ellam varuthey enna reason? Ivanunga vikkura Pani Puri Kanda porul ah vithu sambathikkanum nu oru plan la vanthuttan... Ithu avanga makkal illa ivanunga enna vena sapdattum nu sutham illama seiranga... Ithu theriyama pesatha,1,Intha Generations People Ku Chinna Vaysula Sugar Blood Pressure Ellam Varuthey Enna Reason? Ivanunga vikkura pani kanda kanda porul ah vithu sambathikkanum nuu oru plan la vanthuttan ... ithu avanga makkal ivanunga enna sapdattum nu sutham iLlama seiranga ...
3222,"வேளை இருக்கட்டும் ticket இல்லாம கூட்டமா ஓசில போறது.,நகை கொள்ளை ஏடிஎம் மெசின் கொள்ளை கற்பழித்து மீனவ பெண் எரிப்பு சொல்லிட்டே போலாம் வேளைக்கு வந்த இடத்துல இவ்வளவு ஒழுக்கமா நடந்துக்குற ஆளுக்கு இங்க நம்ம ஆளே support வேற🤬",1,Let's go without a ticket without a ticket.
1106, @meetastranger  10th la tamil board exam eludhunavangale tamil padikka varala nu meme pottutu suthitu irukanga... Tea potta 10 rs note uh kuduthuttu pogavendhlidhan... avan kitta poi tamil ah thinicha enna aagaradhu,0,@Meetastranger 10th la tamil board exam eludhunavangale tamil padikka varala nu meme pottutu suthitu irukanga ... tea potta 10 rs not uh kuduthuttu pogavendhlidhan ... aagaradhu
5600,"Within india you people creating problem for other state workers to work in TN, than why you workers from South India going to work in overseas countries eg: Singapore, Malaysia, Brunei, Dubai and Qatar.",1,"Within india you people creating problem for other state workers to work in TN, than why you workers from South India going to work in overseas countries eg: Singapore, Malaysia, Brunei, Dubai and Qatar."
1803,இது நாம் தமிழர் கட்சியினால் தமிழர்களுக்கு கிடைத்த சிறந்த பலன்.,0,This is the best benefit to the Tamils ​​by the Tamil party.
727," @meetastranger  no brother,  that's not true. Your need to do a video to prove it, if Tamil learns Kannada faster in karnataka or Kannadiga learns Tamil faster in TN. ",0,"@meetastranger  no brother,  that's not true. Your need to do a video to prove it, if Tamil learns Kannada faster in karnataka or Kannadiga learns Tamil faster in TN."
3461,வடமாநில இந்தியர்களால் தமிழ்நாட்டில் தமிழர்களுக்கு மிகப்பெரிய ஆபத்து.  வடமாநில இந்தியர்கள் தமிழ்நாட்டை விட்டு வெளியேற வேண்டும்,1,The biggest risk to Tamils ​​in Tamil Nadu by the Northern Territory Indians.  Northern Indians should leave Tamil Nadu
3673,Veduga thaipu panravana pc pudepaipaga,0,Veduga Thaipu Panravana PC Pudepaipaga
7036,"அடேய் ஆதன் டீவி நிருபரே .... வெள்ளாட்டிக கிட்டயும், முக்குல அமைப்பு கிட்டயும் எவ்ளோ வாங்குன 🤣 நீ எப்படி கேட்டாலும் எங்க ஆதி அண்ணன் கிட்ட உன் பப்பு வேகாது டா",1,Adey Adhan TV reporter ....
6246, @J.Hanish.2019  சரிங்க!சாதி முதலில் வந்ததா?இட ஒதுக்கீடு முதலில் வந்ததா?அதற்க்குப் பதில் சாதியையே ஒழித்துவிட்டால் இட ஒதுக்கீட்டு பிரச்சினை இல்லாமல் போய்விட போகிறது.அதை ஒழிக்க விடுவார்களா அரசியல் வியாதிகள்? இந்த இட ஒதுக்கீடு வேண்டிதானே வன்னியர்கள் 25பேர் உயிர் நீத்தனர். அதையே வேண்டாம் என்பது எந்த விதத்தில் ஞாயம்.சத்தம் போடாமல் இட ஒதுக்கீடு 10%தை அபகரித்த பார்பனர்களிடம் இந்த கோபம் வராமல் இருப்பதேன்?நமக்கு(OBC)இட ஒதுக்கீடே தரக்கூடாது என்று யாத்திரை சென்ற பாஜகவின்மேல் எந்த கோபமும் வரவில்லையே ஏன்?,0,@J.hanish.2019 Okay! Caste came first? Reservation first? 25 Vanniyans survived this reservation. What kind of wisdom is that the reservation of 10%of the reservation is not angry with the barbarians who have taken the reservation?
6728,டேய் அகமுடையான அடகு வச்சிராதிங்க  சாதி வாழ்வின் அடையாளம். ஒற்றுமை யா தான் இருப்போம் ஆனால் சாதி இல்லாமல் இருக்க முடியாது.,1,Dey is a sign of caste life. Unity is the only one who can be without caste.
5835,இது பூச்சாண்டி காட்டும் வகையில் உள்ளது குண்டி வத்துனா குதிரை தானாக வக்கப்புள் திங்க வரும் இங்கு இருக்கும் சில பணம் படைத்த முதலாளிகளுக்கு சிறிது நஷ்டம் ஏற்படும் அவளவுதான் பரவாயில்லை போகட்டும் இங்கு வாழும் தமிழர்களின் வாழ்வாதாரம் உயரும்,0,It is a bouquet.
1244, @sunilkumar-ns5pl  only Dravidian chase out vadakkan,1,@ Sunilkumar-NS5PL Only Dravidian Case out Vadakkan
4871,Orumail pasamal avargalaum matetu pasungal,0,Orumail Pasamal Avargalaum Matetu Pasungal
1471,"Tamilan endru sollada🔥
Thalai nimirnthu nilla da🔥",0,"Tamilan endru sollada🔥
Thalai nimirnthu nilla da🔥"
5794,"இதை பற்றி ஏற்கனவே பதிவு செய்தது தான். உங்களைப் போன்ற ஊடகங்கள் மிக முக்கிய காரணம். தமிழர்கள் என்று ஆங்காங்கே சிறு வலை தளங்கள் திமுக ஆநரவாளர்கள் என்று கூறிக் கொண்டு பிற மொழி பேசும் மக்கள் மீது வெறுப்பை வேண்டுமென்று பகையை வளர்த்து வது  ஆந்திராவில் செம்மர கடத்தல் 
ஈரோட்டில் ஆலைக்குள் வண்டியை ஓட்டி ஒரு வட தொழிலாளியை இடித்து விட்டு இழப்பீடு பிரச்சனை.  இந்த பிரச்சனைப்பற்றி டிஜிபி உளவு துறை அறிக்கை பெற்றாரா? முதல்வர் இது குறித்து விவரம் அறிவாரா?  ஒவ்வொரு மாவட்ட ஆட்சியர் காவல்துறை கண்காணிப்பாளர் செயல்பட வேண்டிய நேரம். ஏனோ தானா இருந்தால்.............",0,"It's already recorded about this. Media like you is the most important reason. There are small web sites that are called Tamils ​​as DMK, and sheep trafficking in Andhra Pradesh to promote hatred of other language -speaking people. 
The problem of compensation by driving a car into the plant in Erode and demolished a North worker.  Did the DGP report on this issue? Does the Chief Minister know about this?  It is time for each district collector to act. If you are ............."
272,Let's conserve humanity and let's be proud to be Tamizhan and Speak our Mother language,0,Let's conserve humanity and let's be proud to be Tamizhan and Speak our Mother language
7595,"In iyangaar """"U"""" namah Northside vadakalai worst they are aariyans",1,"In Iyangaar """" U """
1216," @vinodp3009  This is Tamil Nadu and it is the home of all Tamils. If you want to work in Tamil Nadu, then you must know Tamil It's very simple. We don't go to the north and demand people to learn Tamil, do we? If this keeps occurring, then we have no choice but to make Tamil Nadu independent. Diversity isn't always a good thing!",0,"@vinodp3009  This is Tamil Nadu and it is the home of all Tamils. If you want to work in Tamil Nadu, then you must know Tamil It's very simple. We don't go to the north and demand people to learn Tamil, do we? If this keeps occurring, then we have no choice but to make Tamil Nadu independent. Diversity isn't always a good thing!"
37,"நீங்கள் யாரேனும் பெங்காலியைக் கண்டால், அவர்கள் சட்ட விரோதமான ரோஹிங்கியாக்களாக இருக்கலாம் என்று காவல்துறைக்குத் தெரிவிக்கவும்",1,"If you find someone Bengali, please inform the police that they may be illegal Rohingyas"
7734,Adhepdi vaipan vaika maatan...vachita election la oothikum la...Ivan velai elam Inga dhan kaatuvan...adhu theriyama epdi elam therinjavangale sanda podranga...elam perumal ku dhan veliccham...idhula ramanujar desikar elam ivlo kashtapattanga...,0,Adhepdi vaipan vaika maatan ... vachita election la oothikum la ... ivan velai elam inga dhan kaatuvan ... adhu theriyama epdi epdi elam therinjavangale sanda podranga ... Ramanujar Desikar Elam Ivlo Kashtapattanga ...
9,தயவு செய்து பதற்றம் வேண்டாம் தமிழகம் மற்றும் தமிழ் மக்கள் பொறுப்பான நபர் மற்றும் இந்தியாவில் குதித்து வருகிறது மற்றும் 1 மக்கள் தமிழ்நாடு மற்றும் நான் குஜராத்,0,Please do not tension in Tamil Nadu and Tamil people in charge of the people
2087,செபாஸ்டின் சைமன் என்ற பெயர் கொண்ட அண்ணன் தமிழில் சீமான் என்ற பெயர் மாற்றம் செய்ததுபோல் அனைத்து இஸ்லாமியர்கள் மற்றும் கிறித்தவர்களும் தமிழில் பெயர் வைக்க வேண்டும்.,0,All Islamists and Christians should be named in Tamil as the brother of Sebastin Simon has changed the name of Seeman in Tamil.
3991,ஆங்கிலேயரிடம் அடிமைப்பட்டு கிடந்த தமிழனை தற்போது ஆர்ய அடிமையாக்க சதி வேலை நடக்கிறது........... உஷாரய்யா உஷாரு......,1,The conspiracy is now being conspired to make the Arya slave to the Tamil people ...
2303," @mohamedkassali8205  எச்ச சோத்துக்கும் எச்ச பிரியாணிக்கும் மதம்மாறுன பயலுக வெறும் 3+6= 9% மட்டும் தான்டா கூமட்ட..
மீதி 90% மக்கள்  தங்கள் முன்னோர்கள் கட்டி காத்த கலாச்சாரம் பண்பாடு இறை வழிபாட்டை இன்றுவரை பேணி அழியாமல் காத்து வருகின்றனர்....
சும்மா உளராம ஓரமா போ....",0,"@Mohamedkassali8205 Religious Sot and Religious Religious Religion 3+6 = 9%
The remaining 90% of the people are building their ancestors and the culture of the culture of the culture of worship to this day ....
Just go ...."
7431,முதலில் பேசியவர் குரல் ..... அச்சு அசல்  கவிஞர் வாலி போன்றே உள்ளது..... வாலியின் தோரணை அப்படியே.....,0,Voice of the first spoken voice ..... print is like the original poet Wally ..... Vali's posture .....
7552,ஐயா நெறியாளரே முதலில் இவங்க இரண்டுபேருக்கும் இரண்டு சட்டை கள வாங்கி கொடுங்க,0,"Sir, first give two shirts for two of them"
185,"@TamilEelam1 உங்களின் கடைசிப் புள்ளி, அற்பத்தனத்துடன் உச்சகட்டமாக ஏற்றப்பட்டது. ""தமிழகத்தை சுயேச்சையாக்குவதை தவிர எங்களுக்கு வேறு வழியில்லை"" என்று சொன்னீர்கள்.......... என்ன மாதிரியான டூப் செய்கிறீர்கள் அதனால்தான் நான் உங்களை சுடலையுடன் இணைத்தேன்
",0,"@Tamileelam1 Your last point is mounted on the top with triviality. You said, ""We have no choice but to make Tamil Nadu independent,"" ..."
538,So padipu kamiya irukanum muttala irukanum adhu dhan labham tamilan dhan adha pandradhe,0,So padipu kamiya irukanum muttala irukanum adhu dhan labham tamilan dhan adha pandradhe
3300,Ingu ulla madharasa masudhi galil north Indian mudhalil nuzhaigirargal adhanal mudhalil adhai thadai seiyya vendum enenral engu velai vaippu kalai patri message evargal mulam pogudhu north indiyargalai madarasa matrum masudhi velai seivadhai thadai seiyya vendum,1,Ingu ulla Madharasa Masudhi Galil North Indian matrum masudhi velai seivadhai tadai seiyya vendum
1731,தமிழர்களிடம் மட்டுமே வரவு செலவு வைத்துக் கொள்ள வேண்டும்!,0,Only Tamils ​​have to be budget!
6575,கணக்கு எழதினவன் வேளாளனா?  பள்ளன் உழவன் வேளாளன் ஒரே அர்த்தம். பள்ளனும் பள்ளனுக்கு பிறந்தவனுக்குத்தான் இந்த பட்டம். உங்க தாத்தனிடம் கேள். உன் திணை என்ன? மருதமா? நெய்தலா?,1,Is the account the account?  Pallan Ulavan Velanalan means the same. This degree is for the one who was born to the school. Listen to your grandfather. What is your Do you have a dome? Woven?
561,Aandrai kanithaar annan seeman 🍃#Seemanism #naamthamiler🌾☘️,0,Aandrai Kanithaar Annan Seeman 🍃 #Seemanism #NaamTamilr🌾☘️
5478,"Ithu India, naam Indians. Constitutional Rights to live and or work anywhere in India. Athai thaduka nee yaar muttalay.",0,"Ithu India, Naam Indianns. Constitutional rights to live and or work anywhere in India. Athai thaduka nee yaar muttalay."
3306,நம் தமிழர்களிடத்தில் ஒற்றுமை இல்லை. வட மாநில இந்திக்காரனுங்க. தமிழ்நாட்டில் குடியேறிட்டானுங்க,0,There is no unity in our Tamils. The Northern State Indikaranunga. Settled in Tamil Nadu
2067,Pozhaks vandhavan pozhakanum atha vitutu inga vandhu aalanunu nenakatha,0,Pozhaks vandhavan pozhakanum atha vitutu inga vandhu aalanunu nenakatha
1247,you're not kidding. All you NTK followers will be the ones to start a civil war here. rowdy elements.,1,you're not kidding. All you NTK followers will be the ones to start a civil war here. rowdy elements.
3616,Consititution right deta h sabhi log khi v kaam kar sakte h but langauage kai hisab discrimination shi nhi jitna apka jaan jaruri utna sabka. CBI jach ho jo v langague kai adhar par logo ko bharkaya ja raha h karri sajja mile  .,1,Consitution right deta h sabhi log khi v kaam kar sakte h butngauge kai hisab discrimination shi nhi jitna apka jaan jaruri utna sabka. CBI Jach Ho Jo V Langague Kai Adhar Par Logo Ko Bharkaya Ja Raha H Karri Sajja Mile.
6367, @kihorekumar9053  mudhaiyar ah mudhaliyar ah bro,0,@kihorekumar9053 mudhaiyar ah mudhaliyar ah bro
164,"Corona மாதிரி, புது கிருமியை பரப்பி விடாம இருக்க, அரசு முதலிலேயே இவர்களின் வருகை மற்றம் சுகாதாரத்தை கவனம் தேவை.  தும்பை விட்டுட்டு வாலை பிடித்தால்?  கெஞ்சனும்/ காச இறைக்கனும்",1,"Corona model, not spreading the new germ, and their arrival in the first year, requires the attention of health.  If you leave the thumb and take the tail?  Plea"
54,"நீங்கள் ஏதாவது நல்லது செய்ய விரும்பினால். அந்த மக்கள் நல்ல வீடுகளில் வாழ உதவுங்கள். அவர்கள் வசிக்கும் வீடு மிகவும் ஆபத்தானது, அது எப்போது வேண்டுமானாலும் உடைந்து விடும். அவர்கள் தங்கள் கிராமத்தில் தங்கள் அன்புக்குரியவர்களை விட்டு வெளியேறுவது மிகவும் வருத்தமாக இருக்கிறது, இங்கே அவர்கள் இந்த வருமானத்திற்காக கடினமாக உழைக்கிறார்கள். எதிர்காலத்தில் எது நடந்தாலும் அது கடவுளின் விருப்பம். ஆனால், இப்போது ஒருவருக்கொருவர் உதவி செய்யும் கரங்கள் எங்களிடம் உள்ளன. எனவே ஏழை மக்களை காயப்படுத்தாதீர்கள். அவர்கள் வடக்கு, தெற்கு, கிழக்கு அல்லது மேற்கிலிருந்து இருக்கலாம் ஆனால் அவர்களுக்கு இப்போது எங்கள் உதவி தேவை.",0,"If you want to do something good. Help those people live in good homes. The house where they live is very dangerous and it will always break. It is very sad to leave their loved ones in their village, here they are working hard for this income. Whatever happens in the future, it is God's will. But now we have hands that help each other. So don't hurt the poor people. They may be north, south, east or west but they need our help now."
2726,"who is not allowing man, we are just asking them to respect the state language and stop imposing their hindi on us that's it.",0,"who is not allowing man, we are just asking them to respect the state language and stop imposing their hindi on us that's it."
5176,It's like calling all peaceful PPL as terrorists just because terrorist are from peaceful community 🙏🏾,0,It's like calling all peaceful PPL as terrorists just because terrorist are from peaceful community 🙏🏾
5495,முன்பெல்லாம் வெள்ளைக்காரர்கள் ஆட்சியேபரவாயில்லையென்றார்கள் இப்போது அப்படி சொல்வார்களா? சிந்தியுங்கள்!,0,"Previously, white people were not rulers. Think!"
2177,உனக்கென்னணே நீ வாய்க்கு வந்ததெல்லாம் பேசுவ.....,0,You can talk to you .....
7015, @RAJKumar-ik3rp  Adai thuluva velalar kitta kuda unga agamudiyar la nerunga mudiyathu da case pudu pathukalam 🤣,0,@Rajkumar -ik3rp adai thuluva velalar kitta kuda unga agamudiyar la nerunga mudiyathu da case pudu pathukalam 🤣
4155,ஏய் யாருப்பா ஒளியை ஊதி அனைத்தது.  என்ன அண்ணே சொல்லுறீங்க பெரும் காற்றும் புயலும் அடிச்சாலும் அணையாத ஒளினாய்ங்க  தம்பிகள்....,0,"Hey Yaruppa is all that blows the light.  What a great wind, a storm and a storm ..."
1215,Bro don't impose Tamil please😢.They are innocent people moving to South to run their families.,0,Bro don't impose Tamil please😢.They are innocent people moving to South to run their families.
784,Expose their drug trafficking. Selling drugs to school children etc.They are stealing Temils small businesses not only labor.,1,Expose their drug trafficking. Selling drugs to school children etc.They are stealing Temils small businesses not only labor.
3894,"வடமாநில தொழிலாளர்கள் அனைவரும் தமிழகத்தை விட்டு வெளியேற வேண்டும். காரணம் அந்தந்த மாநிலத்தை சேர்ந்தவர்கள், அந்தந்த மாநிலத்தில் வாழ்வதே நன்றாக இருக்கும், அந்தந்த மாநிலத்தவருடைய நலன் காக்க அது ஒன்று தான் நல்லது. உங்களுடைய ஊடகம், தமிழரிடம் பேட்டி எடுங்கள். இவங்க கிட்ட பேட்டி எடுக்க கூடாது. 👍",1,"All Northern Territory workers should leave Tamil Nadu. The reason is that people from the respective state are good for living in their respective states, and it is good to protect the welfare of the respective states. Interview with your media, Tamils. Do not interview them. 👍"
3725,Holi festival  .so they go to native. 12 hours  work in tirupur. Dmk first  control mill owners  to 8 hours  shift.,0,Holi festival  .so they go to native. 12 hours  work in tirupur. Dmk first  control mill owners  to 8 hours  shift.
7530,1,1,1
4800,Bro ivanga Inga vanthuta namaku velai kedaikadhu .tnspc exams a Ella state people um ezhudhalam so appo  both govt and pvt jobs illama vettiya iruka vendiyathaan,1,Bro ivanga inga namaku velai kedaikadhu .tnspc exams a ella State People
5710,Koli பண்டிகை நாட்களில் அவர்கள் சொந்த ஊர்களுக்கு செல்வார்கள்,0,Koli days they go to their hometown
5467,Nei tamilzan thane theliwa pasuda muttal..payanthu payanthu pasura,0,Nei tamilzan Than Theliwa pasuda muttal..payanthu payanthu pasura
6529,Reservation ilama varanum athu than gethu athan anda parambari ku alagu pichai eduthu vara kudathu😂 elarukum than solren obc sc st it is the right time to remove reservation. Hope Bjp will do it,1,Reservation ilama varanum athu than gettu athan anda parambari ku alagu pichai eduthu vara kudathu😂 elarukum than solren obc sc st it is the right time to remove reservation. HOPE BJP WILL DO IT
135,"இவையனைத்தும் நாளை தமிழ்நாட்டுக்குக் கொடுக்கும் விஷக் கிருமிகள்.
",1,All these are poisonous germs that will be given to Tamil Nadu tomorrow.
1038,Guide bro Vera level fun Machi mame...😂😂😂,0,Guide bro Vera level fun Machi mame...😂😂😂
4214,நக்கி சுரண்டி பிழைக்க வந்த இலக்கணம் இல்லா ஹிந்தி நாய்களே இனி செருப்படிதான்,0,Hindi dogs are no longer the grammar that has come to survive
729,"Last ya oru anna pesunangala athuthan unmai Namma tamilnadu la ottrmai kidaiyathu problem na Tamilan onnu sera mattan recent ya tirupur la oru tamilana niraiya vada nattu kabothihgal sernthu beltu,cumbu,sengal la kondu adichi viratturanga enga pogittu irukku tamilnadu theriyala mothalla yarum admk and dmk kku vote podathinga dravida model pundai model nu sollittu tamilanukkum tamilnadu kkum onnu seiyaruthu kidaiyathu ana yarukku vote podurathunu theriyala romba kashtama irukku enna pannurathu north Indians peoples kootu vanthathe oru Tamilan than vethanai yana vishayam nammala ippadi comments pannama north Indians kku vela kudukkura owner tamilana serupala adichale pothum and vadakkans also oru than sonna pathingala nee Bengal mozhiya katthukka vendiyathana nu sollura ana Tamil ya kathukka mattuka avan hindi,Bengal mozhi la tamilnadu la shop vachu irukkan tamil name shop la illa ithula innum inga irukkura tharkurigal vantharai valaivaikkum tamilagam sollitu thriyuthu namma tamilargal vada nattula satharanama than irukkanga but athe vadakkans tamilnadu la owner and polictics la councilor settukal irukkanga namma la la anga councilor aga mudiuma vethanai ya irukku Tamilan muttal ya irukkura varai namma la tamilnadu la kooda vanthu namma la adippanga and already adikaa arambichittanga 😒😒🤦‍♀️🤦‍♀️🤦‍♂️🤦‍♂️🙄🙄🤔🤔😭😭",1,"Last ya oru anna pesunangala athuthan unmai namma tamilnadu la ottrmai kidaiyathu problem na tamilan Beltu, cumbu, sengal la kondu adichi viratturanga enga pogittu irukku tamilnadu theriyala yarum admk and DMK kku vote podathinga pollittu model nu sollittu model nu sollittu Onnu seiyaruthu kidaiyathu ana yarukku vote podurathunu theriyala romba kashtama irukku enna pannurathu north indianns people kootu vanthathhe oru tamilan vishayamma nanai yanai yana yanai yanai yanai yanai yanai yanai yanai yanai yanai yanai yana yarukku tamilan vishayamma nana yarukku Pannama North Indianans Kku Vela Kudukkura Owner Tamilana Tamilana Serupala Adichale Pothum and Vadakkans Also oru Than Sonna Pathingala Nee Bengal Mozhya Katthukka Vendiyathana Mattuka Avan Hindi, Bengal Mozhi La Tamilnadu La Shop Vachu Irukkan Tamil Nattula Satharanama Than Irukkanga But Athe Vadakkans Tamilnadu La Owner and Political La Councilor Settukal Irukkanga Namma La La Anga irukkura varai namma la tamilnadu la kooda vanthu namma la adippanga and already adika arampichittanga"
6606,"இவ்வளவு  பேசுறசெந்தில் பள்ளன் 
பள்ளர்கள்தான் வேளாளர் என்பதற்கான இலக்கிய சான்றை காட்டுடா பார்ப்போம்...",1,"So much so that 
Let us look at the literary evidence that schools are the Valar ..."
2033,"ஏனெனில், [கூகுள், பேசுபுக்கு, யூட்டியூப், ஆமேசான், துவிட்டர், இன்சுடாகிராம், இலிங்டின், புலாகுகள் போன்றவை நிறைந்த] *இணைய ஞாலத்தினுள்*, தமிழானது, நம்மால் நாள்தோறும் எந்த அளவுக்கு *புழங்கப்படுகிறதோ*, அந்த அளவுக்கு தமிழின் இன்றியமையாமையையும் முதன்மையையும் உணர்ந்து, பன்னாட்டு நிறுவனத்தார்களும் அரசுகளும் தங்களது சேவைகளை தமிழில் அளிக்க முன்வருவர்..",0,"Because [Google, Basupukku, Utube, Utube, Amesan, Dudar, Inzudagram, Ilingdin, Pulagas, etc. *In the Internet, Tamil, how much we are in the day *, the essence of Tamil, the essence of Tamil, and the multinational corporations and their servants."
1730,Polaika vantha naiku thimura par otha serupala adichu thorathanu,1,Polaika vantha naiku thimura par otha serupala adichu thorathanu
3642,Hindi kara thediya pasanga,1,Hindi kara thei pasanga
1090,"வயதானவர் correct ஆக சொன்னார். தமிழ் நாட்டு மக்களிடையே ஒற்றுமை இல்லை என்று.
இங்குள்ள  உள்ள இளைஞர்களுக்கு தினமும்  குடித்தால் தான் நிம்மதியே!",0,"The old man told him to be correct. There is no unity among the people of Tamil Nadu.
Young people here are relieved to drink every day!"
1931,இதுவே தெலுங்கர் பிரதேசத்தில் ஒரு தமிழர் பேசியிருந்தால் என்னவாகியிருக்கும்?,0,What would have been if a Tamil had spoken in the Telangana area?
4686,or tum sab maroga bhot jaldi jihadi missionary hamara yaha sab active bajrang dal haryana vhp mullo ka maa chod ki haryana ma,1,or tum sab maroga bhot jaaldi jihadi missionary hamara yaha sab active bajrang dal haryana vhp mullo ka maa chod ki haryana ma
6396,"Pallar enbathe original nalla peyar thaan,athai matri vaipathaal enna use.nadar entru chonnalum avargal intru varai chanargal thaan.athu pola thaan pallargal entra chollum.peyarai matiyavargaluku salugai etharku?ivargalil oru pirivinare peyar mattathai virumbuhintanar.bjp ivargalayum,Admk vanniyargalayum ematruhirargal.",0,"Pallar Enbathe Original Nalla Peyar Thaan, Athai Matri Vaipathaal Enna Use.Nadar Entru Chonnalum avargal varai channel Etharku? ivargalil oru pirivinare peyar mattai virumbuhintanar.bjp ivargalayum, admk vanniyargalayum emtruhrrgal."
6648,Savuku sankar savuku maram thirudapoyithan.,1,Savuku Sankar Savuku Maram Thirudapoyithan.
1658,தமிழ் நாட்டை வட இந்திய நாய் கபலிgaram செய்ய விடாதே,1,North Indian dog Kabali Garam Tamil Nadu
3820,இவனுங்களுக்கு சொம்பு தூக்குறத நிறுத்துங்க ஊடகங்களே,1,This is the media that stops them
3937,Dai gotha ana una entha vasanam solluringa,1,Dai gotha ​​ana una entha vasanam solluringa
4932,"அதான எப்படி அந்த சேனல்காரன் முன்னேறலாம், தமிழன் நாங்க இருக்கும் போது விட்டுவடுவோமா ,  Indiaglits மனசுல இது ஓடி இருக்கும் போல அதா பொங்கி எழுந்து விட்டார் இன்னும் என்ன வடக்கன் உஷாராக இருப்பான் அடுத்து சங்கங்கள் வைப்பான், நாம நக்கிட்டு போவோம், indiaglits ithu oru  polappu........",1,"How can the channel progress, when we are in Tamil, Indiaglits"
2558,எல்லா மாநிலத்திலும் தான் கவர்மெண்ட் இயங்குது ஏன் அந்த கவர்மெண்டல் அவங்களுக்கு அங்கேயே வேலை கொடுக்க முடியல எதனால நாட்டுக்குள்ளே இந்த அளவுக்கு வேலைவாய்ப்பில் ஏற்றத்தாழ்வு,1,Why is it that the government is running in all states.
259,"Not Chennai, all parts of south indian cities filled with North Indians like marwadi to Gujarati,Chennai has more low income group people and Bangalore has high income North, especially more Tamil people fully busy in boozing all day",0,"Not Chennai, all parts of south indian cities filled with North Indians like marwadi to Gujarati,Chennai has more low income group people and Bangalore has high income North, especially more Tamil people fully busy in boozing all day"
7550,Mudala rendu perum sattaiya pottutu utkarunga… podhu edathil eppadi dress panradhu kuda theriyavillai indha mamakaluku.. vandhuvittargal kadavulai kappatra.. pongaya neengalum unga dramavum…,0,Mudala rendu perum sattaiya pottutu utkarunga… podhu edathil eppadi dress panradhu kuda theriyavillai indha makaluku .. vandhuvittargal kadavulai kappatra .. panea neengalum Ungumava ...
7760,Thu... Enna ithu??.. Vadakalai pundai  perusa... Thenkalai pundai perusha.... Nu.. Ennankadaa ithu... Thu.,1,Thu ... enna ithu ?? .. vadakalai pundai perusa ... thenkalai pundai perusha .... nu .. ennankada ithu ... thu.
